scene,trajectory_id,split,entry_region,exit_region,od_pair,supported_at_selected_threshold,recording_id,start_x_topview,start_y_topview,end_x_topview,end_y_topview,source_recording_id,start_x,start_y,end_x,end_y
bellevue_116th_ne12th,bellevue_116th_ne12th:100251,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,895.8820253866154,244.80201127882142,931.8896510300881,684.8649505259293,Bellevue_116th_NE12th__2017-09-10_21-08-54,1089.5290168531008,565.6153348980523,472.9958753181225,47.836656813187986
bellevue_116th_ne12th,bellevue_116th_ne12th:100739,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,897.9587110695767,235.22691173406815,927.926549479031,684.6046008564631,Bellevue_116th_NE12th__2017-09-10_21-08-54,1122.2364855217204,604.7214631051723,479.08189734256564,47.5224980556603
bellevue_116th_ne12th,bellevue_116th_ne12th:100909,target_estimation,3,2,3->2,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,955.981680953628,616.2005481278547,945.5629857714013,261.3223119067478,Bellevue_116th_NE12th__2017-09-10_21-08-54,460.58312895803715,84.86275269479457,898.6721960819119,610.6442960796929
bellevue_116th_ne12th,bellevue_116th_ne12th:101268,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1096.5867774187504,354.0838544509589,684.5041089488764,402.59257456734747,Bellevue_116th_NE12th__2017-09-10_21-08-54,47.915054009899926,588.2045214103923,1041.8914606267745,159.3528665715996
bellevue_116th_ne12th,bellevue_116th_ne12th:101679,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1076.4527431201257,333.36601119040097,730.8393087843125,368.26198276999787,Bellevue_116th_NE12th__2017-09-10_21-08-54,168.45271798336125,628.6251529578003,1046.492318818063,202.13112672747974
bellevue_116th_ne12th,bellevue_116th_ne12th:10173,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,590.4125974569017,486.55368477583164,1110.7576290893119,405.69903779377796,Bellevue_116th_NE12th__2017-09-10_19-08-25,1018.9783356637663,92.27327996456256,9.708655790849146,434.6835595333213
bellevue_116th_ne12th,bellevue_116th_ne12th:10224,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,902.6908982333065,217.2013433862988,943.5058688090644,719.3478599333755,Bellevue_116th_NE12th__2017-09-10_19-08-25,1191.960957105231,692.5707438151039,443.58887088660003,34.824939132459185
bellevue_116th_ne12th,bellevue_116th_ne12th:10232,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,591.3754959419618,485.6398067510579,1108.5328769987136,392.2536946075992,Bellevue_116th_NE12th__2017-09-10_19-08-25,1019.2234101266566,92.83486721154408,9.502947680155417,471.7107842647662
bellevue_116th_ne12th,bellevue_116th_ne12th:10289,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,589.3712463286823,487.11719623168926,1108.0538410123638,391.1825115392979,Bellevue_116th_NE12th__2017-09-10_19-08-25,1019.1930129542487,91.86300744721377,11.30817257852264,474.2995439009227
bellevue_116th_ne12th,bellevue_116th_ne12th:103105,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,884.6349217418463,224.18492287290294,882.0312265186119,551.5792755417511,Bellevue_116th_NE12th__2017-09-10_21-08-54,1197.82081113873,617.4548110499527,620.9197763153993,108.74416760531325
bellevue_116th_ne12th,bellevue_116th_ne12th:10312,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,1046.444071790587,349.57480631222626,628.2125794044509,431.91324589121945,Bellevue_116th_NE12th__2017-09-10_19-08-25,335.02149621212095,498.8075259121977,1053.8940100467557,126.98844597556362
bellevue_116th_ne12th,bellevue_116th_ne12th:10326,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,1100.4757969924665,341.9341429760652,703.2887503091854,377.2557760341252,Bellevue_116th_NE12th__2017-09-10_19-08-25,6.455084587949689,655.375404126716,1061.983834561434,184.44259495590654
bellevue_116th_ne12th,bellevue_116th_ne12th:10333,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,1102.931430822745,357.53044630594735,630.883987541829,431.1879259919429,Bellevue_116th_NE12th__2017-09-10_19-08-25,7.844497013588739,589.1080181699807,1052.4932976000218,127.96696157744421
bellevue_116th_ne12th,bellevue_116th_ne12th:10341,target_estimation,0,3,0->3,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,1106.5068225975526,376.21513663438293,912.8909246016265,671.8211795840361,Bellevue_116th_NE12th__2017-09-10_19-08-25,5.178659920620191,522.7401432846528,506.6729576342027,51.376849989457526
bellevue_116th_ne12th,bellevue_116th_ne12th:10342,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,1103.27241301561,358.2933815407649,678.781987842417,405.44708616240547,Bellevue_116th_NE12th__2017-09-10_19-08-25,6.3651500942129005,586.6611063639322,1043.4384410511354,155.76956948945002
bellevue_116th_ne12th,bellevue_116th_ne12th:103479,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,684.7622575835578,440.00784974970077,1106.4960199631066,399.41269400554285,Bellevue_116th_NE12th__2017-09-10_21-08-54,989.472505881569,134.49950866699217,28.267119796348315,446.2995177297876
bellevue_116th_ne12th,bellevue_116th_ne12th:10389,target_estimation,3,2,3->2,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,955.7955295539116,628.7634899280735,941.5404453876919,263.01374926489626,Bellevue_116th_NE12th__2017-09-10_19-08-25,455.8432756828538,77.92714170976114,905.8026570638012,594.8525754986377
bellevue_116th_ne12th,bellevue_116th_ne12th:103936,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1077.8372688503832,332.40996102694714,724.734542993531,371.1611393819963,Bellevue_116th_NE12th__2017-09-10_21-08-54,158.9884274107036,636.9245709043556,1048.551231430515,197.22589832652687
bellevue_116th_ne12th,bellevue_116th_ne12th:104130,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,728.8754254932148,451.62256113189653,1108.8212202833233,405.84397927422816,Bellevue_116th_NE12th__2017-09-10_21-08-54,927.1141801313914,137.50545161854126,20.831031539223392,431.3040008544914
bellevue_116th_ne12th,bellevue_116th_ne12th:104136,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1091.6245475636974,352.6390620164239,687.6024064252925,398.86352028082956,Bellevue_116th_NE12th__2017-09-10_21-08-54,79.87856027429747,582.1971080433235,1044.3228345466378,162.9116348728988
bellevue_116th_ne12th,bellevue_116th_ne12th:10414,target_estimation,3,2,3->2,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,974.7721444501251,573.5704117866193,972.0004283172417,259.8514571177943,Bellevue_116th_NE12th__2017-09-10_19-08-25,443.1174324729224,115.1755687829219,811.1574346368958,685.6405878240404
bellevue_116th_ne12th,bellevue_116th_ne12th:104410,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1099.5894035523966,355.1784825330716,681.637106914102,404.29512107315793,Bellevue_116th_NE12th__2017-09-10_21-08-54,28.442954876928596,590.951528653231,1042.2682953805631,157.3543401082355
bellevue_116th_ne12th,bellevue_116th_ne12th:104933,target_estimation,3,2,3->2,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,950.5399888000829,522.9923587687528,941.4838443924841,265.9009247213884,Bellevue_116th_NE12th__2017-09-10_21-08-54,517.8005884343926,146.12944243459984,896.9886082504726,583.7694436737977
bellevue_116th_ne12th,bellevue_116th_ne12th:106247,target_estimation,3,2,3->2,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,955.4241136784749,604.971984059545,946.4207051375782,263.47448703452164,Bellevue_116th_NE12th__2017-09-10_21-08-54,466.3089511755738,91.20054189508608,889.1680127692941,604.0597954952348
bellevue_116th_ne12th,bellevue_116th_ne12th:106507,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,887.7170353272173,278.6601296689243,928.5052614840399,670.124124694919,Bellevue_116th_NE12th__2017-09-10_21-08-54,997.363288093335,452.14665814024005,483.8802794485375,53.90869809930972
bellevue_116th_ne12th,bellevue_116th_ne12th:107074,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1081.4633013835723,334.53698308781367,728.7408091205679,368.3590705960034,Bellevue_116th_NE12th__2017-09-10_21-08-54,135.69941507975253,636.9051748564744,1048.7457734079057,201.23530194831602
bellevue_116th_ne12th,bellevue_116th_ne12th:108057,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,709.161739511734,451.1554672963121,1104.508162140889,410.877757356368,Bellevue_116th_NE12th__2017-09-10_21-08-54,949.5965237704185,133.1413883787212,48.71308329611108,411.18703160141376
bellevue_116th_ne12th,bellevue_116th_ne12th:108218,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1089.195477173482,352.19590531420084,680.3283267978682,403.26368632662064,Bellevue_116th_NE12th__2017-09-10_21-08-54,95.44103580821633,578.2052765817349,1045.116433253431,157.71992922696185
bellevue_116th_ne12th,bellevue_116th_ne12th:108813,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,720.135146646804,430.0920903443942,1107.5975010316133,393.67355645205333,Bellevue_116th_NE12th__2017-09-10_21-08-54,964.832582600911,149.75704905192046,16.50291374885672,465.6000568736679
bellevue_116th_ne12th,bellevue_116th_ne12th:109156,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,708.3447140817541,452.1026949524469,1108.9901734354776,407.5384449674401,Bellevue_116th_NE12th__2017-09-10_21-08-54,949.2973063151034,132.3596080433238,21.40856641946415,426.7885952111443
bellevue_116th_ne12th,bellevue_116th_ne12th:109426,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1080.1860327902914,355.54408762866257,681.0727101472895,403.8181665212861,Bellevue_116th_NE12th__2017-09-10_21-08-54,153.26477725867053,544.4548244591911,1043.5441232392275,157.53460679487736
bellevue_116th_ne12th,bellevue_116th_ne12th:109585,target_estimation,3,0,3->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,949.7440478556451,627.9932639867341,1106.6953883042383,399.1345849665895,Bellevue_116th_NE12th__2017-09-10_21-08-54,466.5862729159265,77.37044032703744,26.874422487345576,447.44382102272664
bellevue_116th_ne12th,bellevue_116th_ne12th:110009,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,690.08754210023,437.95733548427523,1107.6569555942665,396.2198917899043,Bellevue_116th_NE12th__2017-09-10_21-08-54,986.6924899014551,137.0273418079722,18.59820453362029,457.81052532773975
bellevue_116th_ne12th,bellevue_116th_ne12th:110143,target_estimation,0,3,0->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1071.1860845481638,377.3601935026258,910.3702555339061,658.1503538123234,Bellevue_116th_NE12th__2017-09-10_21-08-54,207.65048929850255,454.84516240900183,516.4186525287043,57.12879486083981
bellevue_116th_ne12th,bellevue_116th_ne12th:11019,target_estimation,1,2,1->2,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,698.2581571067437,415.05316820234026,934.7735620007669,246.21405071550697,Bellevue_116th_NE12th__2017-09-10_19-08-25,1009.4725082859842,154.34899199514663,983.8065903172339,647.350412634647
bellevue_116th_ne12th,bellevue_116th_ne12th:110433,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1101.5100432048007,357.00103961250215,682.5888301589531,403.24727818156634,Bellevue_116th_NE12th__2017-09-10_21-08-54,17.143194207278157,587.8563182484017,1042.8603785659313,158.35565638686657
bellevue_116th_ne12th,bellevue_116th_ne12th:110510,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1100.9918980921911,357.20769523023307,690.431326323758,400.07106313369974,Bellevue_116th_NE12th__2017-09-10_21-08-54,20.964141246766754,585.6844249378547,1039.590312056107,162.84769134521463
bellevue_116th_ne12th,bellevue_116th_ne12th:110574,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1090.744541815354,335.79256085446985,723.3557274045604,371.8385070601025,Bellevue_116th_NE12th__2017-09-10_21-08-54,71.71276394526159,657.4460399280891,1048.9694273052778,196.1190838438091
bellevue_116th_ne12th,bellevue_116th_ne12th:110622,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,716.8032171357261,452.2571942711617,1106.581006952861,404.4905340807748,Bellevue_116th_NE12th__2017-09-10_21-08-54,939.867899021957,134.2212594234582,32.21887707782517,431.7318136504198
bellevue_116th_ne12th,bellevue_116th_ne12th:110750,target_estimation,0,3,0->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1100.4915904998352,371.2009678092545,932.6814023581156,688.0688695874088,Bellevue_116th_NE12th__2017-09-10_21-08-54,38.60169070272732,528.7552389433882,470.5997064763846,46.553283853241844
bellevue_116th_ne12th,bellevue_116th_ne12th:11111,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,1100.600172889595,355.8543023392176,568.9774079294028,493.85319728128314,Bellevue_116th_NE12th__2017-09-10_19-08-25,22.176683693582362,590.5482634573267,1027.9604066790948,85.9931830897475
bellevue_116th_ne12th,bellevue_116th_ne12th:111247,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,695.6871280133673,457.5313221286499,1109.9518336656968,407.15970490813487,Bellevue_116th_NE12th__2017-09-10_21-08-54,956.0283772786452,126.2214764681729,15.659360463691458,429.2986796061193
bellevue_116th_ne12th,bellevue_116th_ne12th:111492,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1091.106618837206,354.7378600959358,694.0308438102782,397.7520265994215,Bellevue_116th_NE12th__2017-09-10_21-08-54,84.88476522041081,572.2202009721233,1039.3580743963057,165.59585247617758
bellevue_116th_ne12th,bellevue_116th_ne12th:111536,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1101.4338990629838,358.02698178426215,693.8844610425227,402.69650039307595,Bellevue_116th_NE12th__2017-09-10_21-08-54,18.824335234815408,583.2685003107243,1032.0722138375938,161.93216737689372
bellevue_116th_ne12th,bellevue_116th_ne12th:111587,target_estimation,0,3,0->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1104.8811526308282,372.0741395669227,913.4849621653012,670.131561429166,Bellevue_116th_NE12th__2017-09-10_21-08-54,11.19462912480035,534.7520727908969,506.5181513006034,52.17850340640899
bellevue_116th_ne12th,bellevue_116th_ne12th:11159,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,1098.494789154836,357.1062926126804,565.6580959183781,498.2498967687179,Bellevue_116th_NE12th__2017-09-10_19-08-25,37.947610980814126,580.0079060872391,1025.7190069025203,83.65263195615815
bellevue_116th_ne12th,bellevue_116th_ne12th:111644,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,886.61939226797,265.6560496812881,934.7106396151385,706.9132814823226,Bellevue_116th_NE12th__2017-09-10_21-08-54,1038.59858823834,484.9515609278819,460.8046005711405,38.96129715659396
bellevue_116th_ne12th,bellevue_116th_ne12th:111840,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,902.8169472977336,225.5927617283477,938.3708003689752,699.9940373186189,Bellevue_116th_NE12th__2017-09-10_21-08-54,1152.3879764441278,655.2524573123811,457.71892968380075,42.13887486313323
bellevue_116th_ne12th,bellevue_116th_ne12th:111943,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,899.050070745257,230.8498523762089,920.1626506316385,690.2218698333019,Bellevue_116th_NE12th__2017-09-10_21-08-54,1138.0024765477026,624.2866571599782,488.4384738806514,44.35182223464499
bellevue_116th_ne12th,bellevue_116th_ne12th:11196,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,692.4654210063719,452.2963209364161,1110.0230366652497,403.5377091399723,Bellevue_116th_NE12th__2017-09-10_19-08-25,965.8637208880796,128.67592595418282,11.84519994782676,439.78592205625523
bellevue_116th_ne12th,bellevue_116th_ne12th:11198,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,599.9719321221685,479.00083464609634,1108.202687001752,392.2278364084708,Bellevue_116th_NE12th__2017-09-10_19-08-25,1019.7054665305392,97.2426625569661,11.462359905242916,471.2156975948444
bellevue_116th_ne12th,bellevue_116th_ne12th:112513,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1093.6864501318362,336.362140109713,721.745793842498,369.5246729716627,Bellevue_116th_NE12th__2017-09-10_21-08-54,50.74500664291957,663.3559168960106,1054.7089906634692,197.55131849809115
bellevue_116th_ne12th,bellevue_116th_ne12th:112685,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1036.5058173855307,352.110159154618,677.3427598525004,407.1362432701238,Bellevue_116th_NE12th__2017-09-10_21-08-54,379.9684442693535,473.6170589562615,1042.3967288855333,154.21178579619416
bellevue_116th_ne12th,bellevue_116th_ne12th:11308,target_estimation,1,2,1->2,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,681.3980550689248,423.377209483352,932.3887246524064,242.3667332951171,Bellevue_116th_NE12th__2017-09-10_19-08-25,1015.216825912937,144.33153501568412,1005.3997492009936,658.0592804879848
bellevue_116th_ne12th,bellevue_116th_ne12th:113181,target_estimation,3,2,3->2,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,955.1801401823801,628.9578336521827,940.0711552886461,266.2315576010597,Bellevue_116th_NE12th__2017-09-10_21-08-54,456.8341682202886,77.72387008666983,900.2598384972762,579.5154131340249
bellevue_116th_ne12th,bellevue_116th_ne12th:113281,target_estimation,3,2,3->2,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,956.2133480953983,633.9093210347361,939.9694690823471,246.1592235226104,Bellevue_116th_NE12th__2017-09-10_21-08-54,453.1103591456554,75.25197936549326,968.3718749999989,661.0736426151152
bellevue_116th_ne12th,bellevue_116th_ne12th:113503,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,687.8103834456522,438.27683031715895,1093.3638714346578,401.18815051371377,Bellevue_116th_NE12th__2017-09-10_21-08-54,988.618727065577,136.29116354277633,101.3901089061389,421.28000321821685
bellevue_116th_ne12th,bellevue_116th_ne12th:114042,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,702.0402837587359,452.77569742318286,1106.7276001263554,407.746990929663,Bellevue_116th_NE12th__2017-09-10_21-08-54,955.2131236683232,130.51103127219451,34.157299296061126,422.8507294625944
bellevue_116th_ne12th,bellevue_116th_ne12th:114224,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,714.6609040767713,452.30191602209624,1105.6851790607218,406.7606800879598,Bellevue_116th_NE12th__2017-09-10_21-08-54,942.1708895596581,133.69292174830574,39.084117337429134,424.0363349683352
bellevue_116th_ne12th,bellevue_116th_ne12th:114507,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1074.677976564821,331.31948364344646,722.3179614123843,369.30824878975875,Bellevue_116th_NE12th__2017-09-10_21-08-54,179.37963557387823,633.3437507398198,1054.4335230971822,197.95578400582963
bellevue_116th_ne12th,bellevue_116th_ne12th:115,target_estimation,0,3,0->3,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,1106.621628807346,376.1116162629276,897.9437222404041,633.538990577079,Bellevue_116th_NE12th__2017-09-10_19-08-25,4.321510707067717,523.3569445985734,546.8027386289651,66.96616535764745
bellevue_116th_ne12th,bellevue_116th_ne12th:115121,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,699.348601791203,437.75397422444587,1106.405944338126,396.2118611281361,Bellevue_116th_NE12th__2017-09-10_21-08-54,977.2763856830016,139.36544802116606,25.89783529079321,455.75605903394234
bellevue_116th_ne12th,bellevue_116th_ne12th:115259,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,894.3438732031897,246.7583392416927,890.7239035166564,474.6111618046997,Bellevue_116th_NE12th__2017-09-10_21-08-54,1085.7359093868365,555.9422099720346,669.4223999023429,166.8302683512368
bellevue_116th_ne12th,bellevue_116th_ne12th:115801,target_estimation,3,2,3->2,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,955.4212900894852,619.0375827963476,945.8948954471011,247.76710525506974,Bellevue_116th_NE12th__2017-09-10_21-08-54,460.40681346546484,83.18044079867269,943.863476562499,669.6585859818886
bellevue_116th_ne12th,bellevue_116th_ne12th:116876,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1038.8756987232991,321.05390031235777,735.1299293561848,365.9358536882338,Bellevue_116th_NE12th__2017-09-10_21-08-54,390.6939481793024,587.306661894827,1045.5059598055743,205.93761157411498
bellevue_116th_ne12th,bellevue_116th_ne12th:117358,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,901.4774736999096,231.79721415965454,924.055321754267,655.5745026279516,Bellevue_116th_NE12th__2017-09-10_21-08-54,1128.4450731682048,626.1657607569836,496.7635750510472,59.99701015588005
bellevue_116th_ne12th,bellevue_116th_ne12th:117473,target_estimation,2,0,2->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,920.3160539627706,228.0264460460048,1106.0912839813923,399.13311782744404,Bellevue_116th_NE12th__2017-09-10_21-08-54,1098.4694021513958,690.9652018229162,30.336584262414377,446.4785380970343
bellevue_116th_ne12th,bellevue_116th_ne12th:117651,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1054.2012698604576,327.46883972162385,728.8325644723269,368.9053042638399,Bellevue_116th_NE12th__2017-09-10_21-08-54,303.85312421394116,597.405222852302,1047.7053130178733,200.77965749104797
bellevue_116th_ne12th,bellevue_116th_ne12th:117652,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,718.7247956575014,433.6684785321861,1107.2691663529663,396.3616310270331,Bellevue_116th_NE12th__2017-09-10_21-08-54,961.627048191879,146.9290473244406,21.002742093982114,456.7312357584633
bellevue_116th_ne12th,bellevue_116th_ne12th:117941,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,763.8076415121125,428.31829139790335,1107.3685799240027,394.3253684778844,Bellevue_116th_NE12th__2017-09-10_21-08-54,915.196041222774,163.45149466774663,18.487770775592672,463.1741781523729
bellevue_116th_ne12th,bellevue_116th_ne12th:11810,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,692.1067049753077,443.1863873932528,1108.093959330285,390.57552190514645,Bellevue_116th_NE12th__2017-09-10_19-08-25,977.7983246774378,134.20475963245724,10.452295222426894,476.3272255637423
bellevue_116th_ne12th,bellevue_116th_ne12th:118167,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,866.0577514638327,259.2529699327069,900.5706460033731,652.57379768385,Bellevue_116th_NE12th__2017-09-10_21-08-54,1100.9851991595633,471.6902734929865,533.5113536487921,58.45830048069801
bellevue_116th_ne12th,bellevue_116th_ne12th:118415,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,899.4026476157476,233.11980557586682,926.4651513264906,669.1843486421849,Bellevue_116th_NE12th__2017-09-10_21-08-54,1127.6474988532777,616.1115326852504,487.38301151160005,54.08969475717248
bellevue_116th_ne12th,bellevue_116th_ne12th:118505,target_estimation,2,3,2->3,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,902.1250961480823,220.73670056684097,938.1098365489722,707.5333483787741,Bellevue_116th_NE12th__2017-09-10_21-08-54,1176.2906383167606,674.8202344489818,455.52581944321105,39.03345393556533
bellevue_116th_ne12th,bellevue_116th_ne12th:1186,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,1098.898234164867,357.27100306861087,586.0535260581055,473.2415534911629,Bellevue_116th_NE12th__2017-09-10_19-08-25,35.37677791714663,580.2910130356294,1037.8393547289295,97.82101750229339
bellevue_116th_ne12th,bellevue_116th_ne12th:1187,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,599.393483654963,478.7425153807184,1108.4892595825836,392.24679589495594,Bellevue_116th_NE12th__2017-09-10_19-08-25,1020.4858359596942,97.27587439797139,9.758485903884395,471.6564420757864
bellevue_116th_ne12th,bellevue_116th_ne12th:118779,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,711.0106310513985,434.0367722578753,1107.7986033031193,393.321817696832,Bellevue_116th_NE12th__2017-09-10_21-08-54,969.6492590701932,144.69908475008864,14.963721481959011,467.05020890669334
bellevue_116th_ne12th,bellevue_116th_ne12th:11950,target_estimation,3,2,3->2,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,955.5098738999018,620.808949918848,941.1636429683272,257.66009461243254,Bellevue_116th_NE12th__2017-09-10_19-08-25,459.5283603552613,82.21393999041928,924.2832968971937,615.0953968394883
bellevue_116th_ne12th,bellevue_116th_ne12th:119773,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,1102.236753394396,357.0690425175193,685.754087890266,401.3254666797777,Bellevue_116th_NE12th__2017-09-10_21-08-54,12.160330868489808,589.3723704944956,1042.5104000207145,160.60887631503002
bellevue_116th_ne12th,bellevue_116th_ne12th:119919,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_21-08-54,667.3426718905583,456.14950722578504,1076.4969554300628,420.4270100587633,Bellevue_116th_NE12th__2017-09-10_21-08-54,986.3250915527334,121.10536982218416,188.4472807913114,353.67015528823345
bellevue_116th_ne12th,bellevue_116th_ne12th:11994,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,597.4807972610093,479.30109762650295,1108.2892148260107,392.6605677983459,Bellevue_116th_NE12th__2017-09-10_19-08-25,1021.4313252766925,96.7151963205048,11.376430875604786,469.9901112874342
bellevue_116th_ne12th,bellevue_116th_ne12th:120660,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_22-08-50,1095.7737898992268,356.473199023011,687.5727329036656,399.0239809846271,Bellevue_116th_NE12th__2017-09-10_22-08-50,55.62879559632503,576.1121687455606,1044.1108616684419,162.7866188280508
bellevue_116th_ne12th,bellevue_116th_ne12th:12087,target_estimation,0,1,0->1,True,Bellevue_116th_NE12th__2017-09-10_19-08-25,1099.1038447907108,358.87351512942547,596.0566576368938,459.5496844207078,Bellevue_116th_NE12th__2017-09-10_19-08-25,35.61906549858321,574.0685752175065,1046.0556570342076,106.10524134780417
bellevue_116th_ne12th,bellevue_116th_ne12th:120901,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_22-08-50,724.0832667788699,449.49329179920306,1110.7357253536052,406.34123527984246,Bellevue_116th_NE12th__2017-09-10_22-08-50,935.2006173798526,137.73178990681959,10.447868283589656,432.8129622025917
bellevue_116th_ne12th,bellevue_116th_ne12th:121071,target_estimation,1,0,1->0,True,Bellevue_116th_NE12th__2017-09-10_22-08-50,705.128955801189,438.2704993075388,1106.116281379574,395.0440492718331,Bellevue_116th_NE12th__2017-09-10_22-08-50,970.435961729107,140.43424694176863,26.517774371306075,458.8424381140503
