scene_id,trajectory_id,method,selection_strategy,cluster_label,is_noise,frozen_configuration_id,frozen_protocol_hash,feature_checksum,run_id,run_timestamp_utc,reference_movement_id,source_recording_id,source_recording_track_id,start_frame,end_frame,trajectory_source_path
bellevue_150th_se38th,bellevue_150th_se38th:778798,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,27743,50476,50765,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:780286,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,29231,53433,53758,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:780334,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,29279,53505,53882,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:780457,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,29402,53754,54109,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:780857,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,29802,54588,55104,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:785145,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,34090,62447,63131,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:788305,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,37250,69210,69581,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:788323,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,37268,69242,69655,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:791708,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,40653,75572,75847,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:792898,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,41843,77769,77987,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:793167,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,42112,78167,78428,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:796773,kmeans,hg_expected_aware_selection,13,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,45718,87372,87700,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:753643,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,2588,5758,6065,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:761156,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,10101,21337,21678,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:770250,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,19195,34949,35199,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:785441,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,34386,62775,63055,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:785803,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,34748,63160,63404,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:785857,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,34802,63195,63456,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:793105,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,42050,78076,78258,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:794447,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,43392,81404,81616,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:795551,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_11-08-34,44496,84657,84867,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet
bellevue_150th_se38th,bellevue_150th_se38th:806762,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_12-08-38,1888,2850,3073,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_12-08-38.parquet
bellevue_150th_se38th,bellevue_150th_se38th:808438,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_12-08-38,3564,5232,5506,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_12-08-38.parquet
bellevue_150th_se38th,bellevue_150th_se38th:815077,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_12-08-38,10203,17530,17794,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_12-08-38.parquet
bellevue_150th_se38th,bellevue_150th_se38th:824497,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_12-08-38,19623,38151,38432,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_12-08-38.parquet
bellevue_150th_se38th,bellevue_150th_se38th:831713,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_12-08-38,26839,50595,50921,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_12-08-38.parquet
bellevue_150th_se38th,bellevue_150th_se38th:832033,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_12-08-38,27159,51000,51191,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_12-08-38.parquet
bellevue_150th_se38th,bellevue_150th_se38th:841825,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_12-08-38,36951,70392,70671,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_12-08-38.parquet
bellevue_150th_se38th,bellevue_150th_se38th:841896,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_12-08-38,37022,70472,70723,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_12-08-38.parquet
bellevue_150th_se38th,bellevue_150th_se38th:844942,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_12-08-38,40068,77340,77606,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_12-08-38.parquet
bellevue_150th_se38th,bellevue_150th_se38th:858731,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_13-08-32,1122,2917,3133,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_13-08-32.parquet
bellevue_150th_se38th,bellevue_150th_se38th:867099,kmeans,hg_expected_aware_selection,15,False,62df273c6e2c90595b2edec1d3cd73a14695b8069d3ff2eafebfa37ce030e328,829c95c4f0a012d08433536b22379afad4d5a79122e52f8fd6ac12817882167c,fed46c5dd2373c007616d0b84d16f09481578d40cb97339a15a03f6697ba491a,independent-test-v1-20260806T112456+0000-829c95c4f0a0,2026-08-06T11:24:56+00:00,bellevue_150th_se38th:B>E,Bellevue_150th_SE38th__2017-09-11_13-08-32,9490,23946,24221,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_13-08-32.parquet
