scene,method,candidate_id,trial_index,params_json,original_score,original_rank,minimum_score,maximum_score,mean_score,std_score,score_range
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.730528371314747,9,0.6254160964058668,0.9778873731755334,0.7702040922017108,0.05258079403628234,0.3524712767696666
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.6795684895479563,11,0.5448138359385493,0.9758997434498681,0.7418669001009677,0.06656625746048947,0.4310859075113188
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.6297666812994027,12,0.46246116022259404,0.973722292860051,0.7155548393161302,0.08138981585399215,0.511261132637457
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.5846915685276521,14,0.38120255609950093,0.9721221044344389,0.6975036924315509,0.09944900677599879,0.590919548334938
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_017,17,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",0.5305578979204945,16,0.2958024507551222,0.9691582182348627,0.6634937224236054,0.11519343792012471,0.6733557674797406
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_018,18,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",0.4821065140865948,17,0.21449919369275297,0.9678103581795212,0.639626846881608,0.13265214632328187,0.7533111644867683
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_019,19,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",0.4223065598177888,24,0.12652793642246857,0.963555395605756,0.5956053378227403,0.14647611811265157,0.8370274591832874
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_020,20,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",0.4259753338961203,19,0.1277344734908045,0.9641677755693634,0.6020476996397653,0.147956019342204,0.8364333020785589
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.4212587071751559,27,0.12461794230363282,0.9626761316515948,0.5936332322482142,0.14660715689076897,0.838058189347962
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.4219768066306748,25,0.124825048802444,0.9627430288536212,0.594889025038838,0.14692177820665542,0.8379179800511771
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_023,23,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",0.4204581196795492,29,0.12313540134565401,0.9621546940006495,0.5921355634593847,0.146691277197867,0.8390192926549954
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_024,24,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",0.4213772811566726,26,0.12376142206638319,0.9624269354518398,0.5937750821959784,0.14693728889902885,0.8386655133854566
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_025,25,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",0.42403337805336166,21,0.1258520374092213,0.9631869719208528,0.5985260280945981,0.1476323046049796,0.8373349345116314
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_026,26,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",0.4240381496305121,20,0.12664316525112174,0.9635847640478402,0.5986038884083261,0.1473315691364783,0.8369415987967185
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_027,27,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",0.4239425852029486,22,0.1252011688959195,0.9629781085673759,0.598320081234546,0.1477960346909247,0.8377769396714564
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_028,28,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",0.4229321744969053,23,0.1250455631950617,0.9628488756242499,0.5965579588129576,0.14734252427951944,0.8378033124291883
bellevue_116th_ne12th,kmeans,bellevue_116th_ne12th|kmeans|trial_029,29,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",0.4206260412620599,28,0.12330682092204867,0.9621303032741031,0.5924330525535623,0.14677024407840072,0.8388234823520544
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_001,1,"{""max_eps"": 0.028528990860990387, ""min_samples"": 40, ""xi"": 0.05}",0.4641762069469917,11,0.3164893288930014,0.9195130276098331,0.5895351562258042,0.11816994412947031,0.6030236987168317
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_002,2,"{""max_eps"": 0.0425915111606225, ""min_samples"": 40, ""xi"": 0.05}",0.5704080568864385,5,0.43665454173407847,0.9114870031113962,0.6748824437057952,0.08695890502091153,0.4748324613773177
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_003,3,"{""max_eps"": 0.11784142357479498, ""min_samples"": 40, ""xi"": 0.05}",0.6532451621380561,3,0.5453612947312577,0.9134498479715322,0.730197764695698,0.06579597968803917,0.36808855324027445
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_004,4,"{""max_eps"": 0.31873943664454396, ""min_samples"": 40, ""xi"": 0.05}",0.6568767845677861,1,0.552261124306876,0.8981042010322894,0.7279208084009039,0.06129977906399632,0.34584307672541337
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_005,5,"{""max_eps"": 0.028528990860990387, ""min_samples"": 40, ""xi"": 0.07}",0.4641762069469917,12,0.3164893288930014,0.9195130276098331,0.5895351562258042,0.11816994412947031,0.6030236987168317
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_006,6,"{""max_eps"": 0.0425915111606225, ""min_samples"": 40, ""xi"": 0.07}",0.5704080568864385,6,0.43665454173407847,0.9114870031113962,0.6748824437057952,0.08695890502091153,0.4748324613773177
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_007,7,"{""max_eps"": 0.11784142357479498, ""min_samples"": 40, ""xi"": 0.07}",0.6532451621380561,4,0.5453612947312577,0.9134498479715322,0.730197764695698,0.06579597968803917,0.36808855324027445
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_008,8,"{""max_eps"": 0.31873943664454396, ""min_samples"": 40, ""xi"": 0.07}",0.6568767845677861,2,0.552261124306876,0.8981042010322894,0.7279208084009039,0.06129977906399632,0.34584307672541337
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_009,9,"{""max_eps"": 0.028528990860990387, ""min_samples"": 80, ""xi"": 0.05}",0.15000000000000002,15,0.016340542575684305,0.49498318335229774,0.26552884262816157,0.10023307773182497,0.47864264077661345
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_010,10,"{""max_eps"": 0.0425915111606225, ""min_samples"": 80, ""xi"": 0.05}",0.18533123028391169,13,0.03193700099441191,0.46943963693042356,0.24118606495841358,0.07678690315086606,0.4375026359360117
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_011,11,"{""max_eps"": 0.11784142357479498, ""min_samples"": 80, ""xi"": 0.05}",0.5260424528978814,9,0.36322932593487217,0.8967363403825106,0.6452368421466724,0.09652524666527043,0.5335070144476384
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_012,12,"{""max_eps"": 0.31873943664454396, ""min_samples"": 80, ""xi"": 0.05}",0.5268219015398746,8,0.3696562489893704,0.8440761072312558,0.6206682010347075,0.08819853998186396,0.47441985824188543
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_013,13,"{""max_eps"": 0.028528990860990387, ""min_samples"": 80, ""xi"": 0.07}",0.15000000000000002,16,0.016340542575684305,0.49498318335229774,0.26552884262816157,0.10023307773182497,0.47864264077661345
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_014,14,"{""max_eps"": 0.0425915111606225, ""min_samples"": 80, ""xi"": 0.07}",0.18533123028391169,14,0.03193700099441191,0.46943963693042356,0.24118606495841358,0.07678690315086606,0.4375026359360117
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_015,15,"{""max_eps"": 0.11784142357479498, ""min_samples"": 80, ""xi"": 0.07}",0.5260424528978814,10,0.36322932593487217,0.8967363403825106,0.6452368421466724,0.09652524666527043,0.5335070144476384
bellevue_116th_ne12th,optics,bellevue_116th_ne12th|optics|trial_016,16,"{""max_eps"": 0.31873943664454396, ""min_samples"": 80, ""xi"": 0.07}",0.5275632154900696,7,0.36735093226860466,0.8850199151486273,0.6426048367189849,0.09333834600975409,0.5176689828800227
bellevue_150th_eastgate,hdbscan,bellevue_150th_eastgate|hdbscan|trial_001,1,"{""min_cluster_size"": 80, ""min_samples"": 10}",0.5954395585781475,5,0.4140954726870135,0.9114057899667877,0.7065702297085144,0.09123256540269735,0.49731031727977415
bellevue_150th_eastgate,hdbscan,bellevue_150th_eastgate|hdbscan|trial_002,2,"{""min_cluster_size"": 80, ""min_samples"": 20}",0.5909740106610161,6,0.4131405891286977,0.8959739656977591,0.7011555259517469,0.08985831176394722,0.4828333765690614
bellevue_150th_eastgate,hdbscan,bellevue_150th_eastgate|hdbscan|trial_003,3,"{""min_cluster_size"": 160, ""min_samples"": 10}",0.7755093484649455,3,0.6923990743931453,0.9555393104033088,0.8130235472026841,0.04103658660188234,0.26314023601016345
bellevue_150th_eastgate,hdbscan,bellevue_150th_eastgate|hdbscan|trial_004,4,"{""min_cluster_size"": 160, ""min_samples"": 20}",0.7753792948919151,4,0.692301123482957,0.9553685161894295,0.8128124114999227,0.04102561430426466,0.2630673927064725
bellevue_150th_eastgate,hdbscan,bellevue_150th_eastgate|hdbscan|trial_005,5,"{""min_cluster_size"": 320, ""min_samples"": 10}",0.8822865345854425,1,0.7466860183852135,0.9577716592027649,0.8642464478066166,0.02923040782394217,0.21108564081755132
bellevue_150th_eastgate,hdbscan,bellevue_150th_eastgate|hdbscan|trial_006,6,"{""min_cluster_size"": 320, ""min_samples"": 20}",0.8819131259579891,2,0.7451313169472726,0.9579198409885371,0.8635368538264099,0.029453005396031195,0.21278852404126447
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_001,1,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",0.4740514270672617,16,0.28135373038414235,0.9625359838044062,0.5508142092176259,0.10530958574526977,0.6811822534202638
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_002,2,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",0.5730764294669795,13,0.3981367097991768,0.9700830848628346,0.6567948321987215,0.08901486920868018,0.5719463750636578
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_003,3,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",0.6357330117515883,11,0.49524433824121283,0.9742270407754128,0.6990920529450582,0.07453792551365197,0.47898270253419994
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_004,4,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",0.7018865444050385,9,0.5855202610995239,0.9765260915376124,0.7470917803282225,0.059512504970496184,0.39100583043808845
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_005,5,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",0.7616991943701934,7,0.6754241354133955,0.9796545148311326,0.7842605277087293,0.04729726046746468,0.3042303794177371
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_006,6,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",0.821864689523803,5,0.7307242095032004,0.9827500042883512,0.8220538034856325,0.0385277321614104,0.25202579478515086
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_007,7,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",0.8860491763055393,3,0.762635679719293,0.9858305836858368,0.8668086210991588,0.0340154785203115,0.22319490396654373
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_008,8,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",0.9451511583649386,1,0.7835237296892478,0.9930704429459478,0.9027261328750413,0.040972754369721295,0.20954671325670005
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_009,9,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",0.8906516568883212,2,0.7886595464428837,0.987461124468187,0.8751081983624811,0.031067440582305823,0.1988015780253033
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_010,10,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",0.836214173272999,4,0.7805344583220647,0.9861199998679405,0.8475900097262992,0.03306673599694964,0.20558554154587583
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_011,11,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",0.7767319462362611,6,0.6901919397143359,0.9829135762965493,0.8109540657986586,0.045217723519210745,0.2927216365822134
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_012,12,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",0.716910661327014,8,0.5981381999152633,0.9798250607955682,0.7737835771292904,0.059694390475201003,0.3816868608803049
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.6610924264678805,10,0.5033522977749597,0.9759146408781817,0.7434360790055778,0.0765377984393469,0.472562343103222
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.6027847516836802,12,0.4096065422634951,0.9731406220455949,0.7089230659693412,0.09429302023416677,0.5635340797820998
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.5458080972954211,14,0.31708774326963385,0.9708258834019988,0.6768058150314649,0.11259238686063998,0.653738140132365
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.48729631338828683,15,0.22343733670712443,0.9680463163488743,0.6419450356985589,0.13065779870633976,0.7446089796417499
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_017,17,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",0.43430787411893806,17,0.13383451006064176,0.9666680527946437,0.6169354953090456,0.15053701970412098,0.832833542734002
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_018,18,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",0.43179098325721016,18,0.1303544589150663,0.965546626543794,0.6123258215916277,0.15021276162113056,0.8351921676287277
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_019,19,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",0.4314394653480179,19,0.13080737678395646,0.9655915444944473,0.6117460794967405,0.14987726113545183,0.8347841677104908
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_020,20,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",0.42914815406459594,21,0.12895511737606102,0.9648485499825996,0.6076390213028672,0.14922458729649235,0.8358934326065386
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.42421102840917607,24,0.12547623721587134,0.9632490145830419,0.5988169747682796,0.1477784571725663,0.8377727773671706
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.42945272503449083,20,0.12909479262573648,0.9649244352684534,0.6081776800271177,0.1493430632691919,0.835829642642717
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_023,23,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",0.42409497057720685,26,0.12416875543490158,0.9630676110809457,0.5985341539137158,0.14813297906363518,0.8388988556460442
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_024,24,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",0.4249135692838537,22,0.12542681142308845,0.9634608323469115,0.6000421195220723,0.1481306543642756,0.8380340209238231
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_025,25,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",0.4241441051105373,25,0.1251511217569404,0.9632827504335884,0.5986863237507547,0.1478223152614568,0.8381316286766479
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_026,26,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",0.4227068436204863,28,0.12452663852117159,0.9629346546029091,0.5961469486798066,0.14729475599257683,0.8384080160817374
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_027,27,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",0.4237163209655884,27,0.12376086929554672,0.9623766063706896,0.597811006280478,0.14825399364344313,0.8386157370751428
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_028,28,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",0.4243048887118137,23,0.12390549056428012,0.9624672621119544,0.5988413917044134,0.14850530408556695,0.8385617715476743
bellevue_150th_eastgate,kmeans,bellevue_150th_eastgate|kmeans|trial_029,29,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",0.42266906416291616,29,0.12278831664503614,0.9619016486287483,0.5959178240909886,0.148137360223088,0.8391133319837121
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_001,1,"{""max_eps"": 0.008633872024647457, ""min_samples"": 40, ""xi"": 0.05}",0.800741479983818,6,0.5712336867982154,0.8829089905880939,0.7840734839509802,0.044694402755880845,0.3116753037898785
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_002,2,"{""max_eps"": 0.013009795194133568, ""min_samples"": 40, ""xi"": 0.05}",0.5771995923550368,16,0.4729116688660355,0.8374338811670384,0.6593183369595352,0.0647476474386818,0.36452221230100296
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_003,3,"{""max_eps"": 0.022171253230168272, ""min_samples"": 40, ""xi"": 0.05}",0.7003018103120854,14,0.6331503171538773,0.8870684685546965,0.7341355047242477,0.0464705255093966,0.2539181514008192
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_004,4,"{""max_eps"": 0.0391223809812431, ""min_samples"": 40, ""xi"": 0.05}",0.7048086751020434,12,0.6574669290015743,0.8819440444359783,0.7373563436965781,0.04230717108450013,0.22447711543440396
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_005,5,"{""max_eps"": 0.008633872024647457, ""min_samples"": 40, ""xi"": 0.07}",0.8010517037697853,5,0.5713243634721671,0.8832497427606131,0.7846264453993541,0.044779686430854226,0.311925379288446
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_006,6,"{""max_eps"": 0.013009795194133568, ""min_samples"": 40, ""xi"": 0.07}",0.5956505854397548,15,0.4836971180598911,0.8500582437396919,0.6801956025966774,0.06446081558004556,0.3663611256798008
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_007,7,"{""max_eps"": 0.022171253230168272, ""min_samples"": 40, ""xi"": 0.07}",0.7297865807002863,9,0.6807164779200748,0.8966329091246774,0.7667380861601443,0.03732634810232157,0.21591643120460258
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_008,8,"{""max_eps"": 0.0391223809812431, ""min_samples"": 40, ""xi"": 0.07}",0.755547240750957,7,0.6455404015022379,0.8889754987041784,0.761283877468314,0.04011460203660977,0.24343509720194045
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_009,9,"{""max_eps"": 0.008633872024647457, ""min_samples"": 80, ""xi"": 0.05}",0.7203891283080718,10,0.4510979662623796,0.8762439709182358,0.7305528931969106,0.05988637028187168,0.4251460046558562
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_010,10,"{""max_eps"": 0.013009795194133568, ""min_samples"": 80, ""xi"": 0.05}",0.810530092691439,3,0.619492914743596,0.8827184779437958,0.7934470697738147,0.03784417378860002,0.26322556320019974
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_011,11,"{""max_eps"": 0.022171253230168272, ""min_samples"": 80, ""xi"": 0.05}",0.8037784186213733,4,0.7469248956627266,0.9079829765272933,0.8184974333087855,0.024419771479752193,0.16105808086456674
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_012,12,"{""max_eps"": 0.0391223809812431, ""min_samples"": 80, ""xi"": 0.05}",0.7045066201689713,13,0.6043348238585122,0.9044183502966837,0.7673939216076247,0.05490529385381874,0.3000835264381715
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_013,13,"{""max_eps"": 0.008633872024647457, ""min_samples"": 80, ""xi"": 0.07}",0.7203891283080718,11,0.4510979662623796,0.8762439709182358,0.7305528931969106,0.05988637028187168,0.4251460046558562
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_014,14,"{""max_eps"": 0.013009795194133568, ""min_samples"": 80, ""xi"": 0.07}",0.8124165974528866,2,0.6385066110161365,0.8803904249235711,0.7933840198341234,0.03495028650513274,0.24188381390743463
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_015,15,"{""max_eps"": 0.022171253230168272, ""min_samples"": 80, ""xi"": 0.07}",0.8522772465309955,1,0.7385133906919084,0.9107118964622544,0.8410839268261118,0.02702484643403129,0.172198505770346
bellevue_150th_eastgate,optics,bellevue_150th_eastgate|optics|trial_016,16,"{""max_eps"": 0.0391223809812431, ""min_samples"": 80, ""xi"": 0.07}",0.751935950181778,8,0.6936714005401016,0.9009777224930193,0.7880242241794297,0.03590614901983608,0.20730632195291776
bellevue_150th_newport,hdbscan,bellevue_150th_newport|hdbscan|trial_001,1,"{""min_cluster_size"": 80, ""min_samples"": 10}",0.692508282405212,1,0.5533160316768911,0.973533248173929,0.7680297097734062,0.07659902220581856,0.4202172164970378
bellevue_150th_newport,hdbscan,bellevue_150th_newport|hdbscan|trial_002,2,"{""min_cluster_size"": 80, ""min_samples"": 20}",0.6924639792369912,2,0.5533370345577572,0.9732350818150223,0.7679990198436019,0.07656890863234904,0.4198980472572651
bellevue_150th_newport,hdbscan,bellevue_150th_newport|hdbscan|trial_003,3,"{""min_cluster_size"": 160, ""min_samples"": 10}",0.6394509579671479,3,0.48304664245207046,0.968238161006786,0.7252245426285625,0.08435016728714155,0.4851915185547155
bellevue_150th_newport,hdbscan,bellevue_150th_newport|hdbscan|trial_004,4,"{""min_cluster_size"": 160, ""min_samples"": 20}",0.6392400639787749,4,0.4830142300969286,0.9678749203903966,0.7248916415024996,0.08427256206287338,0.48486069029346796
bellevue_150th_newport,hdbscan,bellevue_150th_newport|hdbscan|trial_005,5,"{""min_cluster_size"": 320, ""min_samples"": 10}",0.5936177567062557,6,0.41521903459792775,0.9653869548453171,0.6955415137540653,0.09583703082553259,0.5501679202473894
bellevue_150th_newport,hdbscan,bellevue_150th_newport|hdbscan|trial_006,6,"{""min_cluster_size"": 320, ""min_samples"": 20}",0.5937588405025802,5,0.41530767397756635,0.9651534906553781,0.6958446510317428,0.09588017778720576,0.5498458166778117
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_001,1,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",0.4504602803982127,22,0.219317257708795,0.9669231004641957,0.5442979122577816,0.12111421842386963,0.7476058427554007
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_002,2,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",0.5307003704764479,19,0.3265788784053167,0.974002464906038,0.6343340536854729,0.11018699902092408,0.6474235865007214
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_003,3,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",0.5936304097687369,16,0.4131100057428683,0.9762796685529327,0.6935167956983163,0.09584840276054893,0.5631696628100644
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_004,4,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",0.6392095825698303,14,0.4823534363760947,0.9790454129033191,0.7227434225871238,0.08421530800695899,0.49669197652722447
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_005,5,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",0.6872135706355063,12,0.5510170324712592,0.9826128516182185,0.7563220820824355,0.07420074860291814,0.4315958191469593
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_006,6,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",0.7362042590439848,10,0.6109241581916008,0.9867252194174124,0.7917420176678697,0.06539347277255568,0.3758010612258116
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_007,7,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",0.7768587388689442,8,0.6645801376380653,0.9877307366877323,0.8120873872898567,0.05486515341945522,0.3231505990496669
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_008,8,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",0.8157241955646231,6,0.6673907383120501,0.9879851782308772,0.8291704984868483,0.04692722244421619,0.3205944399188271
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_009,9,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",0.856403013062285,4,0.6725842157058587,0.9888252798126788,0.8495156386302487,0.043665870708854096,0.31624106410682007
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_010,10,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",0.8876013427803909,2,0.7079905088387205,0.9855854637583721,0.8527135758351015,0.043907362857371256,0.2775949549196516
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_011,11,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",0.9235568988842722,1,0.716785119196224,0.9905802128617957,0.8645714296353703,0.054711404156238014,0.27379509366557164
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_012,12,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",0.8834001014080525,3,0.6877500596443794,0.9810525785717249,0.8446315852251538,0.04438362486408115,0.2933025189273455
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.838691911864715,5,0.6661187802353026,0.9786497268798456,0.8169922937350729,0.0418521778865484,0.31253094664454306
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.7973431769428547,7,0.6661708833763645,0.9774190456644064,0.7954022886715346,0.04136921905151018,0.31124816228804186
