scene_id,omitted_point_id,omitted_point_was_frozen_inlier,remaining_point_count,frozen_target,status,estimation_method,remaining_inlier_count,matrix_frobenius_difference,resulting_entry_regions,resulting_exit_regions,resulting_support_threshold,resulting_target,target_difference_from_frozen,endpoint_displacement_median_px,endpoint_displacement_p95_px,angular_feature_displacement_median_rad,angular_feature_displacement_p95_rad,normalized_radial_feature_displacement_median,normalized_radial_feature_displacement_p95,entry_region_assignment_change_fraction,exit_region_assignment_change_fraction,od_pair_assignment_change_fraction
bellevue_150th_newport,2,True,19,12,ok,ransac_10px,11,10349.493097787332,4,4,0.001,12,0,18.78165813399822,106.87782163299457,0.01589460391384445,0.20772074020371178,0.016459210510672628,0.06529167406034525,0.0012381345439537762,0.015270326042096575,0.01609574907139909
bellevue_150th_newport,3,False,19,12,ok,ransac_10px,12,12037.937266928837,4,4,0.001,12,0,17.037567200518183,56.904561762736535,0.04356167108323794,0.14615448542932113,0.01599293710235032,0.08166165858393168,0.007428807263722658,0.0,0.007428807263722658
bellevue_150th_newport,4,False,19,12,ok,ransac_10px,12,7001.291548584029,4,4,0.001,12,0,9.738021010010204,35.80048220833829,0.009722324470428978,0.059793459656969805,0.003948428826050484,0.05538814359733133,0.0004127115146512588,0.0,0.0004127115146512588
bellevue_150th_newport,5,True,19,12,ok,ransac_10px,11,7109.251685697049,4,4,0.001,12,0,9.646647359202522,35.517853085240944,0.009650152094171416,0.05953815011457886,0.0038505682400948003,0.05432252061650564,0.0004127115146512588,0.0,0.0004127115146512588
bellevue_150th_newport,6,True,19,12,ok,ransac_10px,11,6589.981272540252,4,4,0.001,12,0,9.92739858567202,35.78722448650474,0.009652480215917691,0.06253559712075629,0.004189843698668138,0.05474737437337864,0.0004127115146512588,0.0,0.0004127115146512588
bellevue_150th_newport,7,True,19,12,ok,ransac_10px,11,7313.231192663699,4,4,0.001,12,0,9.551786234717362,35.576109819106065,0.009821109391589644,0.05749931851398149,0.0036767613046762085,0.054969722123677095,0.0004127115146512588,0.0,0.0004127115146512588
bellevue_150th_newport,8,False,19,12,ok,ransac_10px,13,15302.19856122412,4,4,0.001,12,0,6.32530466706218,9.9785543821279,0.011881153727995697,0.03847688862831023,0.0041363818984941954,0.010297783771585904,0.0008254230293025176,0.0,0.0008254230293025176
bellevue_150th_newport,9,False,19,12,ok,ransac_10px,13,15302.19856122412,4,4,0.001,12,0,6.32530466706218,9.9785543821279,0.011881153727995697,0.03847688862831023,0.0041363818984941954,0.010297783771585904,0.0008254230293025176,0.0,0.0008254230293025176
bellevue_150th_newport,10,True,19,12,ok,ransac_10px,12,7001.291548584029,4,4,0.001,12,0,9.738021010010204,35.80048220833829,0.009722324470428978,0.059793459656969805,0.003948428826050484,0.05538814359733133,0.0004127115146512588,0.0,0.0004127115146512588
bellevue_150th_newport,11,True,19,12,ok,ransac_10px,12,7001.291548584029,4,4,0.001,12,0,9.738021010010204,35.80048220833829,0.009722324470428978,0.059793459656969805,0.003948428826050484,0.05538814359733133,0.0004127115146512588,0.0,0.0004127115146512588
bellevue_150th_newport,12,True,19,12,ok,ransac_10px,11,7447.75439011795,4,4,0.001,12,0,11.388695235018691,41.8636684504136,0.008031683061194839,0.0694304869593505,0.0034967174664849096,0.06307625052493354,0.0004127115146512588,0.0,0.0004127115146512588
bellevue_150th_newport,13,True,19,12,ok,ransac_10px,10,11626.912827451251,4,4,0.001,12,0,26.160624436403523,82.00192301673225,0.016414514130856372,0.08016200076215807,0.019749534376274365,0.08217430051669873,0.005365249690466364,0.0,0.005365249690466364
bellevue_150th_newport,14,True,19,12,ok,ransac_10px,10,11626.912827451251,4,4,0.001,12,0,26.160624436403523,82.00192301673225,0.016414514130856372,0.08016200076215807,0.019749534376274365,0.08217430051669873,0.005365249690466364,0.0,0.005365249690466364
bellevue_150th_newport,15,True,19,12,ok,ransac_10px,12,7447.75439011795,4,4,0.001,12,0,11.388695235018691,41.8636684504136,0.008031683061194839,0.0694304869593505,0.0034967174664849096,0.06307625052493354,0.0004127115146512588,0.0,0.0004127115146512588
bellevue_150th_newport,16,False,19,12,ok,ransac_10px,11,9708.463203977246,4,4,0.001,12,0,8.170729835311693,49.63225433482625,0.00954715236512238,0.045762926558842176,0.00784031365854008,0.03953996978270949,0.0008254230293025176,0.0012381345439537762,0.0020635575732562937
bellevue_150th_newport,17,True,19,12,ok,ransac_10px,12,7447.75439011795,4,4,0.001,12,0,11.388695235018691,41.8636684504136,0.008031683061194839,0.0694304869593505,0.0034967174664849096,0.06307625052493354,0.0004127115146512588,0.0,0.0004127115146512588
bellevue_150th_newport,18,False,19,12,ok,ransac_10px,12,11984.284813848713,4,4,0.02,7,-5,15.68270438789112,53.53291650479851,0.04835669160228076,0.15001494618992106,0.014577531327319204,0.08056175343379485,0.008254230293025175,0.0,0.008254230293025175
bellevue_150th_newport,19,True,19,12,ok,ransac_10px,11,25232.688490907432,4,4,0.001,12,0,21.011269565309178,53.484886865823114,0.04273082015554264,0.19324661722181796,0.019837727738269126,0.049101004368756175,0.004952538175815105,0.0,0.004952538175815105
bellevue_150th_newport,20,False,19,12,ok,ransac_10px,11,25232.688490907432,4,4,0.001,12,0,21.011269565309178,53.484886865823114,0.04273082015554264,0.19324661722181796,0.019837727738269126,0.049101004368756175,0.004952538175815105,0.0,0.004952538175815105
bellevue_150th_eastgate,1,True,12,9,ok,ransac_10px,8,460.5552330523412,4,4,0.005,9,0,24.592309523935207,41.2161901721214,0.020783375913046465,0.18088349823050473,0.007903764805455581,0.022293846905658693,0.003211009174311927,0.002522935779816514,0.005733944954128441
bellevue_150th_eastgate,2,True,12,9,ok,ransac_10px,10,111.63824471562906,4,4,0.005,9,0,1.3819440019621099,2.3540790202579918,0.000806875827360054,0.0064041452417618935,0.00028916922181095733,0.002823471342634527,0.00034403669724770644,0.0,0.00034403669724770644
bellevue_150th_eastgate,3,True,12,9,ok,ransac_10px,10,57.37588069634903,4,4,0.005,9,0,0.782824155075893,2.0629318377394235,0.0004488496404536635,0.004685140376541397,0.00037964032515998974,0.0007822891636941941,0.0,0.0,0.0
bellevue_150th_eastgate,4,True,12,9,ok,ransac_10px,10,0.24306467817157107,4,4,0.005,9,0,0.13916928173889842,0.36681765335805305,9.575975193033825e-05,0.0011012999106838172,5.6372919448120784e-05,0.0001611046738832729,0.00011467889908256881,0.0,0.00011467889908256881
bellevue_150th_eastgate,5,True,12,9,ok,ransac_10px,9,468.93593225043725,4,4,0.005,10,1,8.605922851806952,13.754693791688378,0.011380231101982496,0.09333934506427247,0.002315882439797863,0.011090941049764986,0.0028669724770642203,0.0027522935779816515,0.005619266055045872
bellevue_150th_eastgate,6,True,12,9,ok,ransac_10px,10,142.60811988537844,4,4,0.005,9,0,2.6476034724264643,7.471023944600897,0.009835106169423307,0.025783981216813565,0.0008659882878508385,0.004589506123873977,0.0019495412844036698,0.0010321100917431193,0.002981651376146789
bellevue_150th_eastgate,7,False,12,9,ok,ransac_10px,10,633.3812866856401,4,4,0.005,10,1,7.306670838468098,12.830538309139584,0.011241621350723043,0.08648980635674153,0.002177019406467296,0.010781090720905794,0.0028669724770642203,0.0022935779816513763,0.005160550458715597
bellevue_150th_eastgate,8,True,12,9,ok,ransac_10px,9,697.8200304831985,4,4,0.005,10,1,7.579259590154962,12.959960190515448,0.011416667300145233,0.08765164157970799,0.0020317526530493762,0.0111396629130016,0.0028669724770642203,0.0022935779816513763,0.005160550458715597
bellevue_150th_eastgate,9,True,12,9,ok,ransac_10px,9,4880.080325980023,4,4,0.005,10,1,41.18694102769416,93.59079385839479,0.043870059610540246,0.44677403155864337,0.008861560098617112,0.07858804088715261,0.029357798165137616,0.011238532110091744,0.04059633027522936
bellevue_150th_eastgate,10,True,12,9,ok,ransac_10px,9,4880.080325980023,4,4,0.005,10,1,41.18694102769416,93.59079385839479,0.043870059610540246,0.44677403155864337,0.008861560098617112,0.07858804088715261,0.029357798165137616,0.011238532110091744,0.04059633027522936
bellevue_150th_eastgate,11,False,12,9,ok,ransac_10px,11,0.0,4,4,0.005,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bellevue_150th_eastgate,12,True,12,9,ok,ransac_10px,10,105.63911137475522,4,4,0.005,9,0,1.119684225478239,2.364522466887009,0.0013531770185636338,0.007545818870851639,0.00021822982571415017,0.0036267470756975195,0.00034403669724770644,0.00011467889908256881,0.00045871559633027525
bellevue_150th_eastgate,13,True,12,9,ok,ransac_10px,10,27.90444154792828,4,4,0.005,9,0,2.599459764757535,3.926054306131648,0.0013809463924437937,0.016779075211116434,0.0010365290337313732,0.002367461332200648,0.00022935779816513763,0.0,0.00022935779816513763
bellevue_150th_se38th,1,True,23,18,ok,ransac_10px,14,285.94996903164275,7,3,0.0025,18,0,3.9870974599973312,11.888853650198346,0.013635464266600672,0.043753163617782434,0.0001240787303027971,0.0018084407800852637,0.0016116035455278,0.0064464141821112,0.008058017727639
bellevue_150th_se38th,2,False,23,18,ok,ransac_10px,15,110.5178320046579,7,3,0.0025,18,0,1.7514186799775895,6.7334408185852235,0.004862020486640306,0.03126276467648913,3.6414087926199545e-05,0.000985564302757759,0.0008058017727639,0.0064464141821112,0.007252215954875101
bellevue_150th_se38th,3,True,23,18,ok,ransac_10px,16,55.292350443831126,7,3,0.0025,18,0,8.17914587547282,16.07198721943504,0.005961185612990305,0.026557759141649227,0.00010405857221679714,0.0006983247805870703,0.0,0.0032232070910556,0.0032232070910556
bellevue_150th_se38th,4,False,23,18,ok,ransac_10px,17,55.292350443831126,7,3,0.0025,18,0,8.17914587547282,16.07198721943504,0.005961185612990305,0.026557759141649227,0.00010405857221679714,0.0006983247805870703,0.0,0.0032232070910556,0.0032232070910556
bellevue_150th_se38th,5,True,23,18,ok,ransac_10px,13,953.2807774222263,7,8,0.001,43,25,57.311621853589045,132.5456698095734,0.11644501529277737,0.6256064079257253,0.0009287089623012321,0.013616227978166914,0.02135374697824335,0.5680902497985496,0.5749395648670427
bellevue_150th_se38th,6,True,23,18,ok,ransac_10px,13,953.2807774222263,7,8,0.001,43,25,57.311621853589045,132.5456698095734,0.11644501529277737,0.6256064079257253,0.0009287089623012321,0.013616227978166914,0.02135374697824335,0.5680902497985496,0.5749395648670427
bellevue_150th_se38th,7,False,23,18,ok,ransac_10px,15,28.461080575842573,7,3,0.0025,18,0,8.428979755389365,13.965628539562413,0.007223986106084768,0.04004833789203974,0.00010241620525075143,0.0010594643819482098,0.0,0.004834810636583401,0.004834810636583401
bellevue_150th_se38th,8,True,23,18,ok,ransac_10px,14,62.5478378262996,7,3,0.0025,18,0,8.291183726722974,16.40483706808147,0.005409819767212887,0.05032144337372178,9.712185594891454e-05,0.0012311250910063043,0.00040290088638195,0.0040290088638195,0.004431909750201451
bellevue_150th_se38th,9,False,23,18,ok,ransac_10px,15,28.461080575842573,7,3,0.0025,18,0,8.428979755389365,13.965628539562413,0.007223986106084768,0.04004833789203974,0.00010241620525075143,0.0010594643819482098,0.0,0.004834810636583401,0.004834810636583401
bellevue_150th_se38th,10,False,23,18,ok,ransac_10px,15,28.461080575842573,7,3,0.0025,18,0,8.428979755389365,13.965628539562413,0.007223986106084768,0.04004833789203974,0.00010241620525075143,0.0010594643819482098,0.0,0.004834810636583401,0.004834810636583401
bellevue_150th_se38th,11,True,23,18,ok,ransac_10px,14,43.4951838006172,7,3,0.0025,18,0,8.545390573189056,14.865994408442358,0.00738841428745729,0.040413047169006275,8.782270943537805e-05,0.0011082587487406328,0.00040290088638195,0.004834810636583401,0.005237711522965351
bellevue_150th_se38th,12,True,23,18,ok,ransac_10px,14,19.892627469996956,7,3,0.0025,18,0,8.434098937042661,14.151381543525456,0.008353472113422966,0.03944354669076752,0.00010203803270649597,0.0011033143495849372,0.0,0.004834810636583401,0.004834810636583401
bellevue_150th_se38th,13,True,23,18,ok,ransac_10px,14,71.77491688285947,7,3,0.0025,18,0,8.627523964985148,15.468220902903301,0.007823636627276476,0.04022200916377152,6.219384405600076e-05,0.0010992334460983462,0.00040290088638195,0.004834810636583401,0.005237711522965351
bellevue_150th_se38th,14,True,23,18,ok,ransac_10px,13,1151.212960836115,7,3,0.0025,18,0,8.575370655919567,61.55734098646338,0.015394299165929604,0.08676159708878566,0.00020940021178336363,0.002298291290308537,0.0028203062046736503,0.007655116841257051,0.010475423045930701
bellevue_150th_se38th,15,True,23,18,ok,ransac_10px,13,1151.212960836115,7,3,0.0025,18,0,8.575370655919567,61.55734098646338,0.015394299165929604,0.08676159708878566,0.00020940021178336363,0.002298291290308537,0.0028203062046736503,0.007655116841257051,0.010475423045930701
