release,scene,homography_files,control_point_files,homography_matrix_available,control_point_count,reprojection_error_mean,reprojection_error_median,reprojection_error_rmse,reprojection_error_max,source_files
new_yolo11x_bytetrack,bellevue_150th_eastgate,38,0,True,13.0,7.667132103205225,8.085381636953052,9.016151740073132,17.180132170958746,06_homography_map_correction/data/processed/bellevue_150th_eastgate/calibration/topview_homography_v1/topview_homography.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_edge_touch_trim_v1/topview/audit/audit_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_edge_touch_trim_v1/topview/audit/normalization_isotropic/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_edge_touch_trim_v1/topview/audit/normalization_none/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_edge_touch_trim_v1/topview/audit/normalization_standard/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_edge_touch_trim_v1/topview/calibration/topview_homography.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_edge_touch_trim_v1/topview/feature_layers/feature_layers_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_edge_touch_trim_v1/topview/feature_layers/features_vector_revers_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_edge_touch_trim_v1/topview/topview_transform_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/audit_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/audit_runs.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/best_runs.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_isotropic/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_isotropic/stats_hdbscan.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_isotropic/stats_kmeans.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_isotropic/stats_optics.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_none/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_none/stats_hdbscan.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_none/stats_kmeans.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_none/stats_optics.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_standard/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_standard/stats_hdbscan.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_standard/stats_kmeans.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/normalization_standard/stats_optics.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/audit/recommended_by_method.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/calibration/topview_homography.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/feature_layers/feature_layers_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/feature_layers/features_vector_revers_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_homography_v1/topview_transform_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_prewarp_displacement_v1/audit/audit_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_prewarp_displacement_v1/audit/normalization_isotropic/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_prewarp_displacement_v1/audit/normalization_none/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_prewarp_displacement_v1/audit/normalization_standard/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_prewarp_displacement_v1/calibration/topview_homography.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_prewarp_displacement_v1/camera_space_filter/prewarp_displacement_filter_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_prewarp_displacement_v1/feature_layers/feature_layers_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_prewarp_displacement_v1/feature_layers/features_vector_revers_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_eastgate/experiments/eastgate_topview_prewarp_displacement_v1/topview_transform_manifest.json
new_yolo11x_bytetrack,bellevue_150th_newport,10,0,True,20.0,9.518044533581147,8.779707178665568,11.393866211164289,25.16098719361895,06_homography_map_correction/data/processed/bellevue_150th_newport/calibration/topview_homography_v1/topview_homography.json;06_homography_map_correction/data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/audit_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_isotropic/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_none/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/audit/normalization_standard/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/calibration/topview_homography.json;06_homography_map_correction/data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/camera_space_filter/prewarp_displacement_filter_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/feature_layers/feature_layers_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/feature_layers/features_vector_revers_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_newport/experiments/newport_topview_prewarp_displacement_v1/topview_transform_manifest.json
new_yolo11x_bytetrack,bellevue_150th_se38th,10,0,True,24.0,9.964381238037726,10.36586195594371,10.805544141744047,19.751802270190296,06_homography_map_correction/data/processed/bellevue_150th_se38th/calibration/topview_homography_v1/topview_homography.json;06_homography_map_correction/data/processed/bellevue_150th_se38th/experiments/se38th_topview_prewarp_displacement_v1/audit/audit_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_se38th/experiments/se38th_topview_prewarp_displacement_v1/audit/normalization_isotropic/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_se38th/experiments/se38th_topview_prewarp_displacement_v1/audit/normalization_none/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_se38th/experiments/se38th_topview_prewarp_displacement_v1/audit/normalization_standard/methods_summary.csv;06_homography_map_correction/data/processed/bellevue_150th_se38th/experiments/se38th_topview_prewarp_displacement_v1/calibration/topview_homography.json;06_homography_map_correction/data/processed/bellevue_150th_se38th/experiments/se38th_topview_prewarp_displacement_v1/camera_space_filter/prewarp_displacement_filter_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_se38th/experiments/se38th_topview_prewarp_displacement_v1/feature_layers/feature_layers_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_se38th/experiments/se38th_topview_prewarp_displacement_v1/feature_layers/features_vector_revers_manifest.json;06_homography_map_correction/data/processed/bellevue_150th_se38th/experiments/se38th_topview_prewarp_displacement_v1/topview_transform_manifest.json
new_yolo11x_bytetrack,unknown_scene,1,1,False,,,,,,09_metadata_and_statistics/traffic_node_dataset_2_0_starter_pack/tnvd2_starter_pack/schemas/control_points_schema.csv
