release,scene,class_id,class_name,count,count_basis,mean_confidence,median_confidence,p10,p25,p75,p90
new_yolo11x_bytetrack,bellevue_150th_eastgate,2,2,71169,bounded_proxy_sample,0.6147096886541813,0.6530694365501404,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,3,3,8,bounded_proxy_sample,0.31946046464145184,0.3110988140106201,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,5,5,3853,bounded_proxy_sample,0.6506001306796829,0.7390944957733154,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,7,7,8992,bounded_proxy_sample,0.586578207684588,0.6003588140010834,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,9,9,15717,bounded_proxy_sample,0.43640768253749024,0.42591580748558044,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,0,0,94,bounded_proxy_sample,0.36441626146118694,0.34319619834423065,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,1,1,197,bounded_proxy_sample,0.2566920433023254,0.2704581916332245,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,2,2,78587,bounded_proxy_sample,0.5916158002563097,0.6059748530387878,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,3,3,8,bounded_proxy_sample,0.15786041878163815,0.16484547406435013,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,4,4,7,bounded_proxy_sample,0.23398192439760482,0.24331726133823395,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,5,5,2921,bounded_proxy_sample,0.47540551216144833,0.42299801111221313,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,7,7,9390,bounded_proxy_sample,0.4858819536118906,0.4552973359823227,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,9,9,8796,bounded_proxy_sample,0.3343143821687604,0.33775293827056885,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,0,0,484,bounded_proxy_sample,0.22514747418771106,0.20889275521039963,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,1,1,456,bounded_proxy_sample,0.3669860255005851,0.3712114095687866,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,2,2,74159,bounded_proxy_sample,0.5832756665425523,0.6051443219184875,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,5,5,4504,bounded_proxy_sample,0.5765898340906068,0.6852541267871857,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,7,7,6290,bounded_proxy_sample,0.44410449919928996,0.4178215265274048,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,9,9,14107,bounded_proxy_sample,0.42170206181577713,0.4222068190574646,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,0,0,65,bounded_proxy_sample,0.33196534262253685,0.3522627055644989,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,1,1,2175,bounded_proxy_sample,0.31149231952839884,0.30259451270103455,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,2,2,74884,bounded_proxy_sample,0.5979881533810353,0.6426764726638794,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,3,3,36,bounded_proxy_sample,0.4340301963190238,0.4226943999528885,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,5,5,799,bounded_proxy_sample,0.28277183941405765,0.27585703134536743,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,7,7,4441,bounded_proxy_sample,0.593186127380513,0.657779335975647,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,9,9,17600,bounded_proxy_sample,0.47551854618317024,0.4939502030611038,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,0,0,1170,bounded_proxy_sample,0.1786548781662415,0.1628454029560089,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,1,1,1256,bounded_proxy_sample,0.21889013505190802,0.1998181790113449,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,2,2,70837,bounded_proxy_sample,0.6435349838712755,0.691270649433136,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,5,5,646,bounded_proxy_sample,0.5517992858570242,0.49979472160339355,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,7,7,6246,bounded_proxy_sample,0.5087954276505282,0.4907331317663193,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,9,9,19845,bounded_proxy_sample,0.39615923043581663,0.38814929127693176,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,0,0,967,bounded_proxy_sample,0.3053207501322185,0.29032424092292786,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,1,1,824,bounded_proxy_sample,0.2939947480968769,0.2776013910770416,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,2,2,76610,bounded_proxy_sample,0.6449342854364767,0.7017390131950378,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,3,3,68,bounded_proxy_sample,0.37300777457216205,0.3764038681983948,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,5,5,1070,bounded_proxy_sample,0.4119789255069238,0.30082711577415466,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,7,7,7228,bounded_proxy_sample,0.6009891350832461,0.6903839707374573,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,9,9,13233,bounded_proxy_sample,0.4883566831062551,0.534885823726654,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,0,0,3347,bounded_proxy_sample,0.47020923077374527,0.4443484842777252,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,2,2,69352,bounded_proxy_sample,0.6734841786331853,0.7356800138950348,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,5,5,441,bounded_proxy_sample,0.7584049295372163,0.8169289827346802,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,7,7,9683,bounded_proxy_sample,0.4191836436249975,0.3842298090457916,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,9,9,17177,bounded_proxy_sample,0.44124996020575374,0.3475777506828308,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,0,0,2209,bounded_proxy_sample,0.46909926886024816,0.49164658784866333,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,2,2,66168,bounded_proxy_sample,0.6334855982710836,0.6815837621688843,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,5,5,1568,bounded_proxy_sample,0.3626292532034294,0.2779741883277893,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,7,7,9709,bounded_proxy_sample,0.5147805801142022,0.4684543311595917,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,9,9,20339,bounded_proxy_sample,0.4266958689766124,0.3590478301048279,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,13,13,1,bounded_proxy_sample,0.3334375023841858,0.3334375023841858,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,26,26,6,bounded_proxy_sample,0.11359650269150734,0.10917164757847786,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,0,0,343,bounded_proxy_sample,0.24771946025659322,0.2357524037361145,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,1,1,423,bounded_proxy_sample,0.27935866196034365,0.3002845048904419,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,2,2,77575,bounded_proxy_sample,0.6342724952068092,0.6779545545578003,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,5,5,4601,bounded_proxy_sample,0.43621886520768166,0.3874594271183014,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,7,7,5655,bounded_proxy_sample,0.6154277222186564,0.71049964427948,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,9,9,11403,bounded_proxy_sample,0.45641970066339793,0.3636733889579773,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,0,0,1144,bounded_proxy_sample,0.5984664114804327,0.6796815395355225,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,2,2,86507,bounded_proxy_sample,0.632470103964496,0.6975417137145996,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,5,5,2082,bounded_proxy_sample,0.3457122762525574,0.28065161406993866,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,7,7,1264,bounded_proxy_sample,0.496549311872053,0.5034282803535461,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,9,9,9003,bounded_proxy_sample,0.47898371891469993,0.46800553798675537,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,0,0,8,bounded_proxy_sample,0.26651189662516117,0.20390083640813828,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,2,2,80810,bounded_proxy_sample,0.6199625021340218,0.6748018264770508,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,3,3,28,bounded_proxy_sample,0.4911868955407824,0.5185365080833435,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,4,4,4,bounded_proxy_sample,0.25027759559452534,0.24428334087133408,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,5,5,3119,bounded_proxy_sample,0.3732209038317834,0.303805410861969,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,7,7,1785,bounded_proxy_sample,0.4940959053922768,0.4820021986961365,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,9,9,14244,bounded_proxy_sample,0.4096371286267002,0.41641393303871155,,,,
new_yolo11x_bytetrack,bellevue_150th_eastgate,24,24,2,bounded_proxy_sample,0.15836133807897568,0.15836133807897568,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,313,bounded_proxy_sample,0.5936674776311499,0.6711506843566895,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,1,1,4,bounded_proxy_sample,0.5989668667316437,0.6185344159603119,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,65394,bounded_proxy_sample,0.6097709085681445,0.6774499118328094,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,10716,bounded_proxy_sample,0.5349855291309163,0.5580025315284729,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,254,bounded_proxy_sample,0.8094411238617315,0.9100421071052551,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,3415,bounded_proxy_sample,0.38257912736642413,0.3279988765716553,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,8,8,9,bounded_proxy_sample,0.3715922815932168,0.4041282534599304,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,19894,bounded_proxy_sample,0.495352100616135,0.47880101203918457,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,56,56,1,bounded_proxy_sample,0.3166911005973816,0.3166911005973816,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,1,bounded_proxy_sample,0.3761640191078186,0.3761640191078186,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,44929,bounded_proxy_sample,0.5575639191852336,0.5756807327270508,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,40,bounded_proxy_sample,0.47017992809414866,0.47545085847377777,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,2418,bounded_proxy_sample,0.4786098368428925,0.46580567955970764,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,8,bounded_proxy_sample,0.4237990863621235,0.42290063202381134,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,2507,bounded_proxy_sample,0.5324627588446225,0.5104088187217712,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,50097,bounded_proxy_sample,0.44685316352907223,0.4009151756763458,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,449,bounded_proxy_sample,0.5493471869049731,0.5938211679458618,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,41475,bounded_proxy_sample,0.6128050135664368,0.6692878007888794,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,4,bounded_proxy_sample,0.2175556905567646,0.2172512337565422,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,8495,bounded_proxy_sample,0.37021799298894625,0.3487553894519806,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,176,bounded_proxy_sample,0.8554185142909939,0.9115468859672546,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,6,6,2,bounded_proxy_sample,0.15611661225557327,0.15611661225557327,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,1211,bounded_proxy_sample,0.5447551430157647,0.5452833771705627,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,48185,bounded_proxy_sample,0.38987066962572503,0.327786386013031,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,28,28,2,bounded_proxy_sample,0.29723648726940155,0.29723648726940155,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,56,56,1,bounded_proxy_sample,0.32569876313209534,0.32569876313209534,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,633,bounded_proxy_sample,0.5489857521431895,0.5993832349777222,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,30134,bounded_proxy_sample,0.620622912002613,0.6858177781105042,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,105,bounded_proxy_sample,0.39306202076730273,0.40877822041511536,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,9597,bounded_proxy_sample,0.36044109480026004,0.34101971983909607,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,7,bounded_proxy_sample,0.3175261137740953,0.41476503014564514,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,6,6,3,bounded_proxy_sample,0.21594165513912836,0.21314772963523865,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,1475,bounded_proxy_sample,0.5305787746633513,0.5426526665687561,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,58046,bounded_proxy_sample,0.4559740640199409,0.41021278500556946,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,14,bounded_proxy_sample,0.3081358288015638,0.33053505420684814,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,21334,bounded_proxy_sample,0.5960097385061746,0.6516075432300568,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,8,bounded_proxy_sample,0.343092231079936,0.35683418810367584,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,13622,bounded_proxy_sample,0.3732495982046214,0.35474278032779694,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,209,bounded_proxy_sample,0.8454317007053411,0.9110504388809204,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,6,6,1,bounded_proxy_sample,0.20710693299770355,0.20710693299770355,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,1162,bounded_proxy_sample,0.5447601473372488,0.5494841933250427,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,63650,bounded_proxy_sample,0.4682398410091134,0.41169051826000214,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,5,bounded_proxy_sample,0.3417720705270767,0.3710865378379822,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,12682,bounded_proxy_sample,0.6123375978507072,0.6759779155254364,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,2,bounded_proxy_sample,0.28284479677677155,0.28284479677677155,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,16189,bounded_proxy_sample,0.38249065192766424,0.36357760429382324,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,176,bounded_proxy_sample,0.8237304662100293,0.8962119221687317,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,1556,bounded_proxy_sample,0.6144007751933637,0.6295996308326721,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,69390,bounded_proxy_sample,0.4511008568169284,0.3902854174375534,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,1048,bounded_proxy_sample,0.4812791460044398,0.49185287952423096,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,3962,bounded_proxy_sample,0.6026215547078009,0.6552848219871521,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,1,bounded_proxy_sample,0.3262808620929718,0.3262808620929718,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,19565,bounded_proxy_sample,0.3921370369228688,0.37838008999824524,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,334,bounded_proxy_sample,0.5384981357631926,0.5788025259971619,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,75090,bounded_proxy_sample,0.44600708501100667,0.38633568584918976,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,56,bounded_proxy_sample,0.2600479855069092,0.2607465982437134,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,1527,bounded_proxy_sample,0.5386419667085949,0.5728898644447327,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,18529,bounded_proxy_sample,0.37221819799341344,0.3543154299259186,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,77,bounded_proxy_sample,0.6000761829993941,0.5856075882911682,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,79811,bounded_proxy_sample,0.4424728591541794,0.38965150713920593,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,55,bounded_proxy_sample,0.28114409392530265,0.28714486956596375,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,1299,bounded_proxy_sample,0.5555867516852233,0.5834142565727234,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,17391,bounded_proxy_sample,0.36402886186689815,0.34746381640434265,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,214,bounded_proxy_sample,0.5590766148171692,0.5517341196537018,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,81041,bounded_proxy_sample,0.4403773912860324,0.3893340528011322,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,120,bounded_proxy_sample,0.2766966052974264,0.270714208483696,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,835,bounded_proxy_sample,0.6083408030653428,0.6469764113426208,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,16810,bounded_proxy_sample,0.355384676215604,0.33757802844047546,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,6,bounded_proxy_sample,0.4684310605128606,0.45655255019664764,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,6,6,1,bounded_proxy_sample,0.3533626198768616,0.3533626198768616,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,317,bounded_proxy_sample,0.6996521176505917,0.7770202159881592,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,81911,bounded_proxy_sample,0.42790084282463786,0.36698442697525024,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,211,bounded_proxy_sample,0.2684437859256121,0.26382920145988464,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,3339,bounded_proxy_sample,0.6027771584392844,0.6319124698638916,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,15855,bounded_proxy_sample,0.3675444528540389,0.3460773229598999,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,32,bounded_proxy_sample,0.3362828802783042,0.32688650488853455,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,80563,bounded_proxy_sample,0.420085018020684,0.3525199592113495,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,111,bounded_proxy_sample,0.3619106706601005,0.3486410081386566,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,1,1,14,bounded_proxy_sample,0.2914044106645243,0.2621452733874321,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,6701,bounded_proxy_sample,0.6431503297844194,0.7170751094818115,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,22,bounded_proxy_sample,0.3279710875993425,0.3086955398321152,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,7246,bounded_proxy_sample,0.3236413087347266,0.30546674132347107,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,66,bounded_proxy_sample,0.7509737972057227,0.8162892162799835,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,6,6,2,bounded_proxy_sample,0.5097993910312653,0.5097993910312653,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,706,bounded_proxy_sample,0.35747359470377227,0.3117498755455017,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,85132,bounded_proxy_sample,0.4085112726507083,0.34119030833244324,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,36,bounded_proxy_sample,0.28246178809139466,0.29392296075820923,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,21836,bounded_proxy_sample,0.5133801351565295,0.494244709610939,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,6113,bounded_proxy_sample,0.30175306447765626,0.2912016808986664,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,499,bounded_proxy_sample,0.8058039660085896,0.8589730262756348,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,6,6,5,bounded_proxy_sample,0.4863149404525757,0.5152814388275146,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,768,bounded_proxy_sample,0.5649519854341634,0.5615499913692474,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,70743,bounded_proxy_sample,0.39797849969888716,0.35835129022598267,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,260,bounded_proxy_sample,0.43323106224147173,0.43080849945545197,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,50212,bounded_proxy_sample,0.605162741485495,0.6520477831363678,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,69,bounded_proxy_sample,0.41422522985848825,0.43039700388908386,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,3450,bounded_proxy_sample,0.3685553876170214,0.3547980934381485,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,162,bounded_proxy_sample,0.722329048094926,0.7624877691268921,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,6,6,5,bounded_proxy_sample,0.4110099017620087,0.36053258180618286,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,941,bounded_proxy_sample,0.5817473686590204,0.5898635983467102,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,44901,bounded_proxy_sample,0.497141944238157,0.5233270525932312,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,1693,bounded_proxy_sample,0.4032964152446247,0.3724060356616974,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,1,1,1,bounded_proxy_sample,0.32433465123176575,0.32433465123176575,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,68825,bounded_proxy_sample,0.5744466760569471,0.6042607426643372,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,928,bounded_proxy_sample,0.4645377819763561,0.4483030289411545,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,1335,bounded_proxy_sample,0.34255324404561116,0.31177666783332825,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,162,bounded_proxy_sample,0.7102376367942786,0.7292526960372925,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,3735,bounded_proxy_sample,0.39257007981918585,0.36877167224884033,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,23321,bounded_proxy_sample,0.44489700693820355,0.43661031126976013,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,3557,bounded_proxy_sample,0.34987891192286413,0.327668696641922,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,66706,bounded_proxy_sample,0.6063819764698495,0.6534585952758789,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,1344,bounded_proxy_sample,0.35050402538451764,0.35290728509426117,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,275,bounded_proxy_sample,0.8108319811929356,0.9061992764472961,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,2607,bounded_proxy_sample,0.39680303068489325,0.3886018991470337,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,25511,bounded_proxy_sample,0.40330799069295165,0.3687581717967987,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,681,bounded_proxy_sample,0.2969798811228615,0.23938216269016266,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,1,1,92,bounded_proxy_sample,0.7811147677509681,0.8071396350860596,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,52826,bounded_proxy_sample,0.5547921162700746,0.5395758152008057,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,6557,bounded_proxy_sample,0.5495709310060906,0.5590208768844604,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,615,bounded_proxy_sample,0.5909753159051988,0.5297495126724243,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,7377,bounded_proxy_sample,0.4479299621141198,0.40858596563339233,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,8,8,81,bounded_proxy_sample,0.37812412392210076,0.3216603398323059,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,31771,bounded_proxy_sample,0.4029732682728958,0.3871561586856842,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,132,bounded_proxy_sample,0.4064403466993209,0.40144361555576324,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,52506,bounded_proxy_sample,0.6226649173703805,0.6457157135009766,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,45,bounded_proxy_sample,0.4340992374552621,0.4536556303501129,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,4060,bounded_proxy_sample,0.33210649362632205,0.32412585616111755,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,123,bounded_proxy_sample,0.5378953156069042,0.5724186897277832,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,5699,bounded_proxy_sample,0.4836557261315035,0.44447198510169983,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,8,8,2,bounded_proxy_sample,0.26013297587633133,0.26013297587633133,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,37433,bounded_proxy_sample,0.3713715094284298,0.3657548427581787,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,67157,bounded_proxy_sample,0.5775858133507424,0.5949024558067322,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,3399,bounded_proxy_sample,0.3677181060233864,0.3648427426815033,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,42,bounded_proxy_sample,0.5407499039456958,0.5156597197055817,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,8626,bounded_proxy_sample,0.4560540042793408,0.4206790626049042,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,20776,bounded_proxy_sample,0.3060046799293001,0.28991109132766724,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,33,bounded_proxy_sample,0.11576479944315823,0.11402332037687302,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,63465,bounded_proxy_sample,0.5879399585166712,0.6711637377738953,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,6534,bounded_proxy_sample,0.4215547000110733,0.3963106870651245,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,289,bounded_proxy_sample,0.609480470831419,0.6456847786903381,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,4476,bounded_proxy_sample,0.44186211329442887,0.4228809326887131,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,8,8,15,bounded_proxy_sample,0.6143845955530802,0.6117511987686157,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,22954,bounded_proxy_sample,0.44898610122692056,0.3693072199821472,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,58,58,2234,bounded_proxy_sample,0.1941522803080861,0.18427135050296783,,,,
